Uniprot_ID	KEGG_Gene_ID
Q80SX5	mmu:237987
Q80SY6	mmu:75894
Q80SZ7	mmu:14707
Q80T21	mmu:229595
Q80T23	mmu:236643
Q80T69	mmu:229675
Q80T79	mmu:239420
Q80T85	mmu:320808
Q80T91	mmu:214058
Q80TA6	mmu:268783
Q80TB7	mmu:67263
Q80TE3	mmu:381270
Q80TE7	mmu:242274
Q80TF4	mmu:67455
Q80TF6	NA
Q80TL4	mmu:230085
Q80TN7	NA
Q80U12	mmu:97761
Q80U23	mmu:241727
Q80U57	mmu:242662
Q80U95	mmu:100763
Q80UC8	mmu:209776
Q80UJ1	mmu:381203
Q80US8	mmu:17121
Q80UU1	mmu:52231
Q80UZ0	mmu:232237
Q80V24	mmu:232334
Q80V42	mmu:70574
Q80V53	mmu:72136
Q80V91	mmu:80904
Q80VA5	mmu:225608
Q80VC6	mmu:71787
Q80VJ3	mmu:381101
Q80VL3	mmu:54630
Q80VM3	NA
Q80VP0	mmu:70381
Q80VP5	mmu:72650
Q80W21	mmu:68312
Q80W22	mmu:232078
Q80W37	mmu:66069
Q80W40	mmu:233801
Q80W71	mmu:231999
Q80W85	mmu:328440
Q80W88	mmu:239099
Q80WJ6	mmu:244562
Q80WM7	mmu:353130
Q80WQ8	mmu:217653
Q80WS3	mmu:237730
Q80X66	mmu:68815
Q80X72	mmu:74488
Q80X82	mmu:68188
Q80X86	mmu:67645
Q80XC2	mmu:328162
Q80XC3	mmu:98910
Q80XC6	mmu:217827
Q80XF5	mmu:237310
Q80XH1	mmu:75620
Q80XH4	mmu:216881
Q80XJ3	mmu:209683
Q80XK6	mmu:76559
Q80XL6	mmu:102632
Q80XL7	mmu:225651
Q80XN0	mmu:71911
Q80XP8	mmu:72826
Q80Y14	mmu:73046
Q80Y44	mmu:77591
Q80Y50	mmu:216874
Q80Y56	mmu:78287
Q80Y73	mmu:235345
Q80Y81	mmu:68626
Q80YA7	mmu:74388
Q80YF6	mmu:100647
Q80YN3	mmu:76960
Q80YR4	mmu:213753
Q80YR5	mmu:224902
Q80YS4	NA
Q80YT7	mmu:83679
Q80YT9	mmu:224344
Q80YV2	mmu:232679
Q80YW5	mmu:192120
Q80YY7	NA
Q80Z96	mmu:229658
Q80ZA0	mmu:493583
Q80ZD9	mmu:105827
Q80ZF2	mmu:230405
Q80ZJ2	NA
Q80ZM3	mmu:320204
Q80ZM8	mmu:66586
Q80ZQ0	mmu:69363
Q80ZQ5	mmu:231986
Q80ZU5	mmu:74895
Q80ZX8	mmu:26942
Q810A5	mmu:74356
Q810D6	mmu:101612
Q810H5	mmu:232836
Q810J1	mmu:243862
Q810M5	mmu:245308
Q810U5	mmu:67501
Q811C2	mmu:242557
Q811I0	NA
Q812A2	mmu:259302
Q812A3	mmu:78321
Q812A5	mmu:109270
Q8BFR4	mmu:75612
Q8BFR5	mmu:233870
Q8BFS8	mmu:232854
Q8BFS9	mmu:70396
Q8BFT6	mmu:194952
Q8BFU1	mmu:328133
Q8BFW7	mmu:210126
Q8BFW9	mmu:353169
Q8BFX3	mmu:226823
Q8BFY6	mmu:67898
Q8BFY7	mmu:109212
Q8BFY9	mmu:238799
Q8BFZ2	mmu:272031
Q8BFZ6	mmu:320581
Q8BFZ9	mmu:244373
Q8BG17	mmu:97961
Q8BG28	mmu:97884
Q8BG30	mmu:24116
Q8BG32	mmu:69077
Q8BG67	mmu:76740
Q8BG95	NA
Q8BGA5	mmu:52705
Q8BGA9	mmu:69089
Q8BGB7	mmu:67870
Q8BGC0	mmu:72459
Q8BGC3	mmu:240638
Q8BGC9	mmu:263764
Q8BGF9	mmu:229517
Q8BGH4	mmu:52250
Q8BGN6	mmu:228413
Q8BGP6	mmu:319653
Q8BGR8	mmu:66787
Q8BGR9	mmu:79560
Q8BGT5	mmu:108682
Q8BGT9	mmu:230145
Q8BGW2	mmu:226178
Q8BGW3	mmu:140489
Q8BGW8	mmu:215031
Q8BGX7	mmu:224008
Q8BGY6	mmu:108105
Q8BGY7	mmu:108654
Q8BGZ4	mmu:52563
Q8BH00	mmu:237320
Q8BH05	mmu:319530
Q8BH15	mmu:78893
Q8BH32	mmu:96935
Q8BH40	NA
Q8BH44	mmu:235431
Q8BH48	mmu:67123
Q8BH49	mmu:231717
Q8BH50	mmu:212163
Q8BH69	mmu:109079
Q8BH70	mmu:269514
Q8BH73	mmu:67369
Q8BH74	mmu:103468
Q8BH79	mmu:102566
Q8BH86	mmu:217830
Q8BHA0	mmu:225280
Q8BHB9	mmu:209195
Q8BHC9	mmu:73068
Q8BHD0	mmu:270160
Q8BHE5	mmu:110075
Q8BHF7	mmu:74451
Q8BHH2	mmu:319642
Q8BHJ6	mmu:218442
Q8BHJ9	mmu:193116
Q8BHK1	mmu:233280
Q8BHK9	mmu:236930
Q8BHL5	mmu:140579
Q8BHS3	mmu:66810
Q8BHZ4	mmu:233410
Q8BI22	mmu:75216
Q8BI36	mmu:104771
Q8BI71	mmu:277978
Q8BI72	mmu:70925
Q8BII1	mmu:73422
Q8BIP0	mmu:226539
Q8BIQ5	mmu:108062
Q8BIR2	mmu:66595
Q8BIW1	mmu:229589
Q8BIZ6	mmu:76793
Q8BJ03	mmu:226139
Q8BJ42	mmu:244310
Q8BJ52	mmu:75769
Q8BJ63	mmu:74385
Q8BJ64	mmu:218865
Q8BJ73	mmu:228770
Q8BJA2	mmu:98396
Q8BJK1	mmu:212919
Q8BJM5	mmu:210148
Q8BJM7	mmu:100929
Q8BJT9	mmu:108687
Q8BJU0	mmu:52551
Q8BK06	mmu:71538
Q8BK30	mmu:78330
Q8BK64	mmu:217737
Q8BK72	mmu:218506
Q8BKI2	mmu:213988
Q8BKN6	mmu:15478
Q8BKT3	mmu:330361
Q8BKT8	mmu:73738
Q8BKV1	mmu:71951
Q8BKW4	mmu:78796
Q8BKZ9	mmu:27402
Q8BL06	mmu:78787
Q8BL43	mmu:78748
Q8BL86	mmu:72852
Q8BL88	mmu:414758
Q8BLG2	mmu:78134
Q8BLH5	mmu:235631
Q8BLN5	mmu:16987
Q8BLR7	mmu:223881
Q8BLV3	mmu:236727
Q8BLX4	mmu:228368
Q8BLX7	mmu:107581
Q8BM55	mmu:68796
Q8BM96	mmu:239853
Q8BMA3	mmu:215748
Q8BMA5	mmu:244879
Q8BMA6	mmu:217337
Q8BMB0	mmu:233545
Q8BMC0	mmu:67168
Q8BMC1	mmu:338375
Q8BMC3	mmu:216148
Q8BMD5	mmu:71891
Q8BMD6	mmu:218989
Q8BMF3	mmu:109264
Q8BMG1	mmu:235610
Q8BMG7	mmu:98732
Q8BMG8	mmu:69906
Q8BMI4	mmu:209334
Q8BMJ8	mmu:320145
Q8BMK0	mmu:70012
Q8BMK1	mmu:52686
Q8BML9	mmu:97541
Q8BMU0	mmu:224656
Q8BMW7	mmu:70701
Q8BMZ5	mmu:66078
Q8BN59	mmu:67557
Q8BP40	mmu:66659
Q8BP47	mmu:70223
Q8BP74	mmu:214580
Q8BP97	mmu:279766
Q8BPA8	mmu:226162
Q8BPG6	mmu:67902
Q8BPP0	mmu:22704
Q8BPP1	mmu:23937
Q8BPP5	mmu:320343
Q8BQ47	mmu:66455
Q8BQ86	mmu:68947
Q8BQB4	mmu:14221
Q8BQJ6	mmu:215201
Q8BQQ1	mmu:224454
Q8BQY8	mmu:15574
Q8BQZ4	NA
Q8BQZ5	mmu:54188
Q8BR70	mmu:77929
Q8BRC6	mmu:320214
Q8BRF7	mmu:76983
Q8BRG6	mmu:75785
Q8BRN9	mmu:319965
Q8BRX9	mmu:320253
Q8BS35	mmu:319660
Q8BS40	mmu:79554
Q8BSE0	mmu:381110
Q8BSN5	mmu:78246
Q8BSS9	mmu:327814
Q8BT07	mmu:74107
Q8BT18	mmu:67419
Q8BTC1	mmu:544717
Q8BTE0	mmu:68002
Q8BTE6	mmu:66107
Q8BTI8	mmu:75956
Q8BTR5	mmu:67446
Q8BTS4	mmu:269113
Q8BTT6	mmu:215193
Q8BTV1	mmu:80286
Q8BTV2	mmu:269061
Q8BTW3	mmu:72544
Q8BTZ4	mmu:59008
Q8BTZ7	mmu:331026
Q8BU00	mmu:67143
Q8BU33	mmu:216136
Q8BU85	mmu:320183
Q8BUB4	mmu:268752
Q8BUB6	mmu:338362
Q8BUE7	mmu:224116
Q8BUH7	mmu:213211
Q8BUJ9	mmu:239393
Q8BUV8	mmu:277463
Q8BV13	mmu:26895
Q8BVA4	mmu:93689
Q8BVC1	mmu:442835
Q8BVD5	mmu:75739
Q8BVG5	mmu:71685
Q8BVH9	mmu:67011
Q8BVI5	mmu:228960
Q8BVJ9	NA
Q8BVK9	mmu:109032
Q8BVM7	mmu:108812
Q8BVP1	mmu:244448
Q8BVQ5	mmu:72590
Q8BVY0	mmu:66409
Q8BW10	mmu:67619
Q8BW70	mmu:74841
Q8BW93	mmu:319430
Q8BW94	NA
Q8BWA5	mmu:244923
Q8BWB1	mmu:68760
Q8BWD2	mmu:271424
Q8BWD8	mmu:78334
Q8BWJ4	mmu:52662
Q8BWQ6	mmu:71517
Q8BWR2	mmu:66193
Q8BWU5	mmu:66246
Q8BWU8	mmu:71760
Q8BWY3	mmu:225363
Q8BX07	mmu:52468
Q8BX13	mmu:70348
Q8BX32	mmu:75764
Q8BX51	mmu:244431
Q8BX79	mmu:338346
Q8BX94	mmu:228983
Q8BXA1	mmu:73124
Q8BXA6	mmu:239931
Q8BXC0	NA
Q8BXJ2	mmu:224829
Q8BXL7	mmu:76688
Q8BXL9	mmu:320678
Q8BXP5	mmu:208258
Q8BXQ6	mmu:72061
Q8BXX2	mmu:75079
Q8BXZ1	mmu:67988
Q8BYA0	mmu:108903
Q8BYJ6	mmu:210789
Q8BYR1	mmu:329504
Q8BYU6	NA
Q8BYW9	mmu:101351
Q8BYY4	mmu:69863
Q8BZ20	mmu:243771
Q8BZ36	mmu:72772
Q8BZ60	mmu:108800
Q8BZ81	mmu:216028
Q8BZ98	mmu:103967
Q8BZF2	mmu:214112
Q8BZF8	mmu:226041
Q8BZH1	mmu:331046
Q8BZH4	mmu:229584
Q8BZJ7	mmu:102323
Q8BZM0	mmu:240756
Q8BZP8	mmu:319239
Q8BZR0	mmu:319200
Q8C010	mmu:229714
Q8C033	mmu:234094
Q8C080	mmu:74718
Q8C092	mmu:226182
Q8C0D0	mmu:72133
Q8C0D5	mmu:101592
Q8C0D9	mmu:216543
Q8C0M9	mmu:66514
Q8C0N1	mmu:73470
Q8C0Q2	mmu:320799
Q8C0S1	mmu:213550
Q8C0S4	mmu:74052
Q8C0V9	mmu:319710
Q8C0Y0	mmu:74521
Q8C0Y1	mmu:228839
Q8C116	NA
Q8C118	NA
Q8C120	mmu:237353
Q8C131	mmu:243270
Q8C138	mmu:109254
Q8C181	mmu:105559
Q8C1A5	mmu:50492
Q8C1D8	mmu:73473
Q8C1S0	mmu:381379
Q8C1T8	mmu:94071
Q8C1Z8	mmu:108943
Q8C206	mmu:269604
Q8C261	mmu:317750
Q8C267	NA
Q8C2K5	mmu:320484
Q8C2P3	mmu:68730
Q8C2S3	NA
Q8C2S7	mmu:320844
Q8C351	mmu:244864
Q8C3W2	mmu:26564
Q8C3X4	mmu:231279
Q8C428	mmu:209760
Q8C460	mmu:140546
Q8C483	NA
Q8C4F4	mmu:23821
Q8C4M7	mmu:71876
Q8C4N4	mmu:212555
Q8C4W3	mmu:234700
Q8C503	mmu:54390
Q8C567	mmu:17086
Q8C570	mmu:66679
Q8C5H8	mmu:68646
Q8C5N3	mmu:80744
Q8C5P7	mmu:72148
Q8C5W0	mmu:94040
Q8C636	mmu:70862
Q8C650	mmu:103080
Q8C6B2	mmu:20166
Q8C6B9	mmu:66538
Q8C6I2	mmu:66072
Q8C6K9	mmu:245026
Q8C6N3	mmu:319508
Q8C6Y6	mmu:142687
Q8C726	mmu:224671
Q8C753	mmu:233865
Q8C761	mmu:217935
Q8C767	mmu:244416
Q8C796	mmu:104383
Q8C7E9	mmu:83410
Q8C7X2	mmu:230866
Q8C804	mmu:212514
Q8C827	mmu:22720
Q8C828	mmu:74492
Q8C8C1	mmu:239766
Q8C8K1	NA
Q8C8M1	mmu:56306
Q8C8U0	mmu:67533
Q8C8V1	mmu:80292
Q8C9S8	mmu:666468
Q8CA72	mmu:209239
Q8CAE3	mmu:16533
Q8CAE9	mmu:319655
Q8CAK3	mmu:319278
Q8CAY6	mmu:110460
Q8CB27	mmu:226418
Q8CB44	mmu:223752
Q8CB62	mmu:216846
Q8CB67	mmu:237253
Q8CB93	mmu:238875
Q8CBC4	mmu:226744
Q8CBE3	mmu:207615
Q8CBH5	mmu:98682
Q8CBH7	mmu:211147
Q8CBQ5	mmu:67073
Q8CBY8	mmu:67665
Q8CC21	mmu:72795
Q8CC86	mmu:223646
Q8CC88	mmu:219189
Q8CCB4	mmu:68299
Q8CCG4	mmu:73693
Q8CCS2	mmu:270028
Q8CD60	mmu:319477
Q8CDD8	mmu:66989
Q8CDD9	mmu:321000
Q8CDE2	mmu:442829
Q8CDG5	mmu:77128
Q8CDL9	mmu:399599
Q8CDM1	mmu:70472
Q8CDT7	mmu:73287
Q8CDU5	mmu:211482
Q8CDY7	mmu:242646
Q8CE64	mmu:57247
Q8CEC5	mmu:69721
Q8CEC6	mmu:238831
Q8CEE7	mmu:108841
Q8CEK3	mmu:77424
Q8CF60	mmu:74120
Q8CF66	mmu:66096
Q8CFA1	mmu:108960
Q8CFG4	mmu:242523
Q8CFG9	mmu:667277
Q8CFQ3	mmu:11834
Q8CG16	mmu:50909
Q8CG50	mmu:69834
Q8CGE9	mmu:71729
Q8CGF1	mmu:214137
Q8CGR5	mmu:317653
Q8CGV2	mmu:216343
Q8CH25	mmu:66660
Q8CHC8	mmu:240442
Q8CHG3	mmu:70297
Q8CHP5	mmu:78428
Q8CHP6	mmu:241915
Q8CHX7	mmu:74013
Q8CHZ9	mmu:545725
Q8CI03	mmu:224613
Q8CI08	mmu:75991
Q8CI43	mmu:216459
Q8CI51	mmu:56376
Q8CI66	mmu:69106
Q8CI71	mmu:73288
Q8CI85	mmu:76459
Q8CI94	mmu:110078
Q8CIC2	mmu:231042
Q8CIE2	mmu:52915
Q8CIM3	mmu:98314
Q8CIM5	mmu:80910
Q8CIV3	mmu:239759
Q8CIX8	mmu:266744
Q8CJ70	mmu:329244
Q8HWE7	mmu:266815
Q8JZK9	mmu:208715
Q8JZL7	mmu:320292
Q8JZN7	mmu:214952
Q8JZP2	mmu:27204
Q8JZP9	mmu:78926
Q8JZS6	mmu:381695
Q8JZS7	mmu:208982
Q8JZW4	mmu:240058
Q8JZX4	mmu:76938
Q8JZX9	mmu:104252
Q8JZY4	mmu:66132
Q8K012	NA
Q8K045	mmu:263803
Q8K083	mmu:243937
Q8K087	mmu:241070
Q8K093	mmu:237553
Q8K0C9	mmu:218138
Q8K0D0	mmu:237459
Q8K0D5	mmu:28030
Q8K0D7	mmu:71446
Q8K0E3	mmu:233836
Q8K0G8	mmu:77411
Q8K0H7	mmu:212980
Q8K0J2	mmu:227327
Q8K0Q5	mmu:73910
Q8K0T0	mmu:104001
Q8K0U3	mmu:103765
Q8K0V2	mmu:233805
Q8K0Y7	mmu:227622
Q8K0Z7	mmu:70207
Q8K157	mmu:319625
Q8K182	mmu:230558
Q8K190	mmu:67509
Q8K1C9	mmu:230654
Q8K1E0	mmu:56389
Q8K1L0	mmu:231991
Q8K1T5	mmu:114652
Q8K1Y2	mmu:75292
Q8K1Z0	mmu:67914
Q8K215	mmu:380840
Q8K243	NA
Q8K284	mmu:233863
Q8K285	mmu:74015
Q8K297	mmu:234407
Q8K298	mmu:68743
Q8K2A1	mmu:70676
Q8K2D6	mmu:320685
Q8K2H1	mmu:223828
Q8K2H2	mmu:72201
Q8K2H4	mmu:216859
Q8K2H6	mmu:68999
Q8K2L8	mmu:217449
Q8K2M3	mmu:70118
Q8K2Q2	mmu:68214
Q8K2V6	mmu:76582
Q8K2W6	mmu:230936
Q8K2X8	mmu:66467
Q8K2Y0	NA
Q8K2Z8	mmu:109161
Q8K304	mmu:68366
Q8K310	mmu:17184
Q8K327	mmu:101994
Q8K349	mmu:231931
Q8K354	mmu:109857
Q8K355	NA
Q8K363	mmu:66942
Q8K368	mmu:208836
Q8K385	mmu:20321
Q8K3A0	mmu:100900
Q8K3D3	mmu:72931
Q8K3V7	mmu:209743
Q8K3W2	mmu:237560
Q8K3X4	mmu:238330
Q8K410	mmu:353188
Q8K426	mmu:245195
Q8K441	mmu:76184
Q8K458	mmu:246313
Q8K467	mmu:20776
Q8K4B4	mmu:209590
Q8K4I3	mmu:73341
Q8K4K3	mmu:217410
Q8K4L0	mmu:71990
Q8K4N2	mmu:78128
Q8K4P0	mmu:74320
Q8K4R9	mmu:218977
Q8K4Z0	mmu:246316
Q8K4Z5	mmu:67465
Q8K561	mmu:246190
Q8K5A4	mmu:75668
Q8QZR3	mmu:102022
Q8QZR5	mmu:76282
Q8QZT2	mmu:73420
Q8QZV2	mmu:219134
Q8QZX2	mmu:231123
Q8QZY4	mmu:234542
Q8QZY6	mmu:52588
Q8R003	mmu:171170
Q8R016	mmu:104184
Q8R023	mmu:69837
Q8R050	mmu:14852
Q8R059	NA
Q8R086	mmu:211389
Q8R088	mmu:229593
Q8R0A0	mmu:68705
Q8R0F6	mmu:67444
Q8R0L1	mmu:106766
Q8R0N6	mmu:76187
Q8R0P4	mmu:66273
Q8R0S6	mmu:215001
Q8R0Y8	mmu:73095
Q8R0Z2	mmu:209224
Q8R0Z5	mmu:246696
Q8R0Z6	mmu:70726
Q8R143	mmu:108705
Q8R146	mmu:235606
Q8R182	mmu:65116
Q8R184	mmu:73847
Q8R1B0	mmu:217154
Q8R1F1	mmu:227737
Q8R1F6	mmu:217310
Q8R1G1	mmu:75812
Q8R1G6	mmu:213019
Q8R1H8	mmu:74481
Q8R1J9	mmu:30933
Q8R1K1	mmu:68889
Q8R1K4	mmu:72947
Q8R1M2	mmu:232440
Q8R1P4	mmu:66795
Q8R1Q0	mmu:68159
Q8R1Q9	mmu:71336
Q8R1R4	mmu:76527
Q8R1S0	mmu:217707
Q8R1V4	mmu:103694
Q8R1W2	mmu:14840
Q8R1X1	NA
Q8R1Z9	mmu:75212
Q8R235	mmu:227615
Q8R238	mmu:257635
Q8R2G4	mmu:109979
Q8R2N2	mmu:21771
Q8R2P1	mmu:207952
Q8R2P8	NA
Q8R2Q0	mmu:72169
Q8R2Q6	mmu:67590
Q8R2R6	mmu:212508
Q8R2S8	mmu:68891
Q8R2T8	mmu:70239
Q8R2U2	mmu:212547
Q8R2X8	mmu:66352
Q8R313	NA
Q8R322	mmu:74412
Q8R349	mmu:69957
Q8R3B7	mmu:78656
Q8R3D1	mmu:70296
Q8R3F5	mmu:223722
Q8R3G9	mmu:216350
Q8R3H9	mmu:72354
Q8R3J4	mmu:66410
Q8R3S6	mmu:69940
Q8R3Y8	mmu:272359
Q8R400	mmu:246747
Q8R4H2	NA
Q8R4I4	mmu:71828
Q8R4R6	mmu:69482
Q8R4S0	mmu:76142
Q8R4V4	mmu:242939
Q8R4Y4	NA
Q8R4Y8	mmu:246102
Q8R554	mmu:170711
Q8R555	mmu:72832
Q8R5B6	mmu:211949
Q8R5F3	mmu:106821
Q8R5K4	mmu:230082
Q8R5L1	mmu:12261
Q8R5L3	mmu:269338
Q8VBS7	mmu:113848
Q8VBT6	mmu:171504
Q8VBV3	mmu:227715
Q8VBV7	mmu:108679
Q8VBW5	mmu:70508
Q8VBX4	mmu:246278
Q8VBZ0	NA
Q8VC03	mmu:225898
Q8VC33	mmu:234404
Q8VC49	mmu:217845
Q8VC85	mmu:67207
Q8VCA0	mmu:207151
Q8VCB1	mmu:72787
Q8VCC6	mmu:228788
Q8VCC9	mmu:233744
Q8VCD6	mmu:225362
Q8VCE2	mmu:74254
Q8VCE6	mmu:103850
Q8VCF5	NA
Q8VCG3	mmu:107071
Q8VCI0	mmu:66857
Q8VCI5	mmu:19298
Q8VCK3	mmu:103768
Q8VCM4	mmu:623661
Q8VCP8	mmu:102216272
Q8VCP9	mmu:66864
Q8VCS6	mmu:192191
Q8VCT3	mmu:215615
Q8VCT9	mmu:230661
Q8VCU2	mmu:14756
Q8VCV1	mmu:70178
Q8VCW2	mmu:70810
Q8VCX2	mmu:228875
Q8VCZ3	mmu:69009
Q8VCZ6	mmu:105835
Q8VCZ9	mmu:56189
Q8VD58	mmu:216984
Q8VD98	mmu:232408
Q8VDC1	mmu:17281
Q8VDG3	mmu:74108
Q8VDG5	mmu:106564
Q8VDG6	mmu:234878
Q8VDH1	mmu:231670
Q8VDI7	mmu:98766
Q8VDI9	mmu:102580
Q8VDM4	mmu:21762
Q8VDM6	mmu:232989
Q8VDP2	mmu:77644
Q8VDR9	mmu:319899
Q8VDS8	mmu:71116
Q8VDX6	mmu:216395
Q8VE37	mmu:100088
Q8VE49	mmu:213696
Q8VE65	mmu:66464
Q8VE96	mmu:74919
Q8VE99	mmu:69668
Q8VEA6	mmu:69121
Q8VEB3	mmu:52392
Q8VEB6	mmu:114615
Q8VED8	mmu:71804
Q8VEE0	mmu:66646
Q8VEH3	mmu:68724
Q8VEL2	mmu:97287
Q8VEM8	mmu:18674
Q8VEM9	mmu:71765
Q8VEY3	mmu:258327
Q8VEZ0	mmu:56861
Q8VFK2	mmu:258566
Q8VFV4	mmu:258679
Q8VFX2	mmu:258697
Q8VGD6	mmu:18356
Q8VGQ7	mmu:259001
Q8VHD6	mmu:170441
Q8VHD8	NA
Q8VHG0	mmu:226564
Q8VHI4	mmu:241066
Q8VHK8	mmu:231382
Q8VHN8	mmu:66911
Q8VHP7	mmu:282663
Q8VHR5	mmu:229542
Q8VHV1	mmu:118452
Q8VHX2	NA
Q8VI40	mmu:234329
Q8VI51	mmu:66673
Q8VI63	mmu:101513
Q8VI75	mmu:75751
Q8VI78	mmu:85031
Q8VI84	mmu:57753
Q8VI88	mmu:252868
Q8VI94	mmu:231655
Q8VIB3	mmu:54613
Q8VIC6	mmu:22296
Q8VIC7	mmu:22297
Q8VIC9	mmu:113847
Q8VIJ8	mmu:17168
Q8VIM9	mmu:210146
Q91V04	mmu:72265
Q91V36	NA
Q91V37	mmu:114143
Q91V81	mmu:68035
Q91V82	mmu:244334
Q91V95	mmu:213527
Q91VA6	mmu:67811
Q91VB4	mmu:12807
Q91VC4	mmu:84094
Q91VE6	mmu:67949
Q91VF2	mmu:140483
Q91VF5	mmu:140703
Q91VM3	mmu:54636
Q91VM9	mmu:74776
Q91VN4	mmu:66098
Q91VS7	mmu:56615
Q91VY9	mmu:52521
Q91VZ7	NA
Q91W18	mmu:219249
Q91W27	mmu:114640
Q91W39	mmu:228869
Q91W50	mmu:229663
Q91W59	mmu:56878
Q91W61	mmu:68431
Q91W63	mmu:225994
Q91W64	mmu:226105
Q91W69	mmu:71889
Q91W82	mmu:218793
Q91W92	mmu:104445
Q91W96	mmu:52206
Q91WB4	mmu:71801
Q91WC1	mmu:101185
Q91WD1	mmu:67065
Q91WD8	mmu:214111
Q91WE9	mmu:106014
Q91WG2	mmu:70314
Q91WG3	mmu:227682
Q91WG4	mmu:58523
Q91WI7	mmu:101142
Q91WJ0	mmu:107971
Q91WJ8	NA
Q91WM3	mmu:27966
Q91WP6	NA
Q91WQ3	mmu:107271
Q91WQ5	mmu:102162
Q91WR3	mmu:75452
Q91WS4	mmu:64918
Q91WU5	mmu:57344
Q91WW3	mmu:233222
Q91X05	mmu:170484
Q91X43	mmu:27059
Q91X46	mmu:71704
Q91X60	mmu:110902
Q91X83	mmu:11720
Q91X97	mmu:52589
Q91XD7	mmu:171508
Q91XE0	mmu:107146
Q91XF0	mmu:103711
Q91XI1	mmu:224907
Q91XL2	mmu:140887
Q91XL3	mmu:67883
Q91XL9	mmu:64291
Q91XQ5	mmu:77590
Q91XQ6	mmu:114128
Q91XT4	mmu:89867
Q91XU3	mmu:117150
Q91Y47	mmu:109821
Q91YE7	mmu:83486
Q91YJ5	mmu:76784
Q91YK0	mmu:102747
Q91YK8	mmu:72434
Q91YL3	mmu:68556
Q91YP1	mmu:75284
Q91Z49	mmu:69823
Q91Z50	mmu:14156
Q91Z53	mmu:76238
Q91Z69	mmu:117600
Q91Z98	mmu:104183
Q91ZB8	mmu:211578
Q91ZM9	mmu:76829
Q91ZN5	NA
Q91ZR3	mmu:233490
Q91ZT8	mmu:69299
Q91ZU0	mmu:117589
Q91ZY2	mmu:225192
Q920A1	mmu:70086
Q920A5	mmu:74617
Q920A9	mmu:98752
Q920D3	mmu:66999
Q920G9	mmu:23885
Q920H4	mmu:213788
Q920N1	mmu:69287
Q920P5	mmu:229949
Q920S2	mmu:71003
Q920S3	mmu:67210
Q921C1	mmu:118446
Q921F4	mmu:72692
Q921G6	mmu:231798
Q921I0	mmu:227102
Q921I6	mmu:98402
Q921I9	mmu:109075
Q921K9	mmu:12054
Q921M3	mmu:101943
Q921N6	mmu:228889
Q921N7	mmu:70397
Q921Q3	mmu:208211
Q921U8	mmu:29856
Q922B2	mmu:226414
Q922B9	mmu:70599
Q922D4	mmu:52036
Q922E4	mmu:68671
Q922F4	mmu:67951
Q922H2	mmu:236900
Q922J6	mmu:70747
Q922M3	mmu:330171
Q922Q1	mmu:67247
Q922Q6	NA
Q922V4	mmu:53317
Q922W5	mmu:209027
Q922W6	mmu:17392
Q923A2	mmu:70385
Q923B1	mmu:83703
Q923D4	mmu:66125
Q923G2	mmu:245841
Q923K4	mmu:70359
Q923M0	mmu:73062
Q923Q2	mmu:243362
Q923W9	mmu:110751
Q923Z3	mmu:68291
Q924H2	mmu:94112
Q924H7	mmu:225131
Q924I3	mmu:252837
Q924K1	mmu:114230
Q924M5	mmu:75388
Q924W7	mmu:76954
Q924W9	mmu:109594
Q924X2	mmu:12895
Q924Y0	mmu:170442
Q924Z6	mmu:74204
Q925E8	mmu:66183
Q925N0	mmu:94282
Q925Q8	mmu:93837
Q99J27	mmu:11416
Q99J38	mmu:78802
Q99J77	mmu:94181
Q99J78	mmu:23854
Q99JF5	mmu:192156
Q99JW1	mmu:216169
Q99JW2	mmu:109652
Q99JX1	mmu:68776
Q99K43	mmu:233406
Q99K46	mmu:236733
Q99K51	mmu:102866
Q99K78	NA
Q99KD5	mmu:101869
Q99KE1	mmu:107029
Q99KE8	NA
Q99KF1	mmu:67511
Q99KK7	mmu:75221
Q99KN1	mmu:215705
Q99KN9	NA
Q99KP3	mmu:68631
Q99KR8	mmu:66848
Q99KS6	mmu:66358
Q99KU1	mmu:67422
Q99KU6	mmu:80748
Q99KZ6	mmu:67778
Q99L00	mmu:76478
Q99L04	mmu:52585
Q99L85	mmu:54351
Q99LC5	mmu:110842
Q99LC9	mmu:224824
Q99LD4	NA
Q99LD8	mmu:51793
Q99LJ1	mmu:71665
Q99LJ5	mmu:68119
Q99LJ7	mmu:105670
Q99LL5	mmu:103136
Q99LN9	mmu:102115
Q99LS0	mmu:78896
Q99LS3	mmu:100678
Q99LT0	mmu:66310
Q99LW6	mmu:67057
Q99LZ3	mmu:109145
Q99M01	mmu:69955
Q99M28	mmu:19826
Q99M54	mmu:14793
Q99M71	mmu:105298
Q99M73	mmu:16680
Q99M85	mmu:170729
Q99MB2	mmu:67472
Q99MB3	mmu:94043
Q99MB7	mmu:67150
Q99ME6	mmu:67821
Q99MJ9	mmu:94213
Q99MN9	mmu:66904
Q99MQ5	mmu:77018
Q99MR1	mmu:57330
Q99MR3	mmu:83704
Q99MR9	mmu:140491
Q99MX1	mmu:83563
Q99MZ6	mmu:17922
Q99MZ7	mmu:111175
Q99N10	mmu:64381
Q99N20	mmu:107392
Q99N23	mmu:80733
Q99NA9	mmu:71041
Q99NE9	mmu:80720
Q99NF7	NA
Q99P27	NA
Q99P69	mmu:66977
Q99P86	mmu:57263
